time;gFx;gFy;gFz;TgF
20.555849476;0,7661;-0,4102;0,1236;0,878
20.558749476;0,7603;-0,3975;0,0683;0,861
20.563971351;0,7417;-0,3929;0,0040;0,839
20.567934893;0,7155;-0,3915;-0,0466;0,817
20.570354164;0,6916;-0,3815;-0,0966;0,796
20.577727601;0,6781;-0,3525;-0,1574;0,780
20.578890101;0,6760;-0,3161;-0,2019;0,773
20.58243333;0,6803;-0,2706;-0,2267;0,766
20.587078643;0,6871;-0,2072;-0,2308;0,754
20.590957289;0,6959;-0,1538;-0,2084;0,743
20.594272393;0,7110;-0,0932;-0,1580;0,734
20.598967705;0,7321;-0,0448;-0,0942;0,739
20.602097914;0,7536;0,0007;-0,0014;0,754
20.606276039;0,7780;0,0440;0,1510;0,794
20.61049583;0,8059;0,0685;0,3119;0,867
20.614693747;0,8457;0,0868;0,4922;0,982
20.618091664;0,9017;0,1083;0,7011;1,147
20.622160414;0,9597;0,1340;0,8629;1,298
20.625880726;1,0247;0,1669;1,0028;1,443
20.634306768;1,0943;0,2075;1,1400;1,594
20.635233851;1,1429;0,2452;1,2419;1,706
20.638316143;1,1853;0,2946;1,3240;1,801
20.643791664;1,2236;0,3752;1,3866;1,887
20.667152601;1,2415;0,4487;1,4084;1,930
20.668985414;1,2271;0,5074;1,3994;1,929
20.670715622;1,1549;0,5528;1,3560;1,865
20.672226039;1,0588;0,5733;1,3051;1,776
20.673072393;0,9548;0,5884;1,2579;1,685
20.673755726;0,8284;0,6157;1,2148;1,594
20.674442185;0,7115;0,6436;1,1738;1,516
20.67475781;0,5858;0,6701;1,1283;1,437
20.677617705;0,4372;0,6989;1,0958;1,371
20.681532289;0,3227;0,7229;1,0874;1,345
20.685892705;0,2347;0,7481;1,0958;1,347
20.692935935;0,1785;0,7769;1,1271;1,381
20.693875518;0,1730;0,7956;1,1726;1,428
20.698056768;0,1944;0,8057;1,2304;1,483
20.701442705;0,2334;0,8005;1,2981;1,543
20.705255726;0,2702;0,7902;1,3576;1,594
20.70932656;0,3066;0,7828;1,4187;1,649
20.713373435;0,3468;0,7822;1,4887;1,717
20.71809531;0,3902;0,7942;1,5494;1,784
20.721272914;0,4362;0,8121;1,6093;1,855
20.725059372;0,4809;0,8286;1,6651;1,921
20.730597914;0,5048;0,8317;1,6957;1,955
20.735404685;0,5096;0,8244;1,7062;1,962
20.737265101;0,4945;0,8064;1,6831;1,931
20.74110156;0,4667;0,7880;1,6301;1,870
20.747694789;0,4387;0,7633;1,5591;1,791
20.74997656;0,4082;0,7306;1,4737;1,695
20.753130726;0,3884;0,7009;1,4173;1,628
20.75715781;0,3729;0,6757;1,3810;1,582
20.761516664;0,3695;0,6585;1,3564;1,552
20.765135414;0,3740;0,6524;1,3457;1,542
20.769084372;0,3743;0,6473;1,3352;1,530
20.773017705;0,3670;0,6334;1,3184;1,508
20.776749476;0,3522;0,6161;1,2999;1,481
20.78375208;0,3293;0,5998;1,2819;1,453
20.785424476;0,2957;0,5842;1,2630;1,423
20.789079164;0,2615;0,5763;1,2400;1,392
20.79300156;0,2166;0,5682;1,1933;1,339
20.820306768;0,1813;0,5596;1,1388;1,282
20.821585935;0,1454;0,5519;1,0776;1,219
20.821896872;0,1042;0,5384;1,0099;1,149
20.822109893;0,0731;0,5290;0,9591;1,098
20.82233281;0,0481;0,5231;0,9111;1,052
20.822774476;0,0278;0,5167;0,8503;0,995
20.823231768;0,0122;0,5101;0,8014;0,950
20.82451458;-0,0069;0,5013;0,7577;0,909
20.831244268;-0,0305;0,4873;0,7159;0,867
20.832656768;-0,0474;0,4737;0,6856;0,835
20.836147914;-0,0599;0,4616;0,6592;0,807
20.840130726;-0,0705;0,4540;0,6344;0,783
20.844209893;-0,0791;0,4543;0,6184;0,771
20.848729685;-0,1007;0,4547;0,6073;0,765
20.852698435;-0,1365;0,4502;0,6004;0,763
20.85718906;-0,1739;0,4376;0,6001;0,763
20.860765101;-0,2125;0,4240;0,5981;0,763
20.864209893;-0,2524;0,4093;0,5940;0,764
20.868431768;-0,2803;0,4003;0,5926;0,768
20.872129164;-0,3006;0,3963;0,5877;0,770
20.876346872;-0,3154;0,3912;0,5785;0,766
20.880926039;-0,3204;0,3906;0,5681;0,760
20.88528906;-0,3215;0,3899;0,5567;0,752
20.888247393;-0,3128;0,3904;0,5468;0,741
20.894613539;-0,3064;0,3945;0,5373;0,734
20.896696872;-0,3045;0,4042;0,5231;0,728
20.899884893;-0,3094;0,4208;0,4949;0,720
20.903763018;-0,3212;0,4428;0,4616;0,716
20.907921872;-0,3357;0,4744;0,4212;0,718
20.916537497;-0,3528;0,5186;0,3691;0,728
20.917397914;-0,3616;0,5480;0,3189;0,730
20.919928643;-0,3685;0,5686;0,2650;0,728
20.92619583;-0,3774;0,5795;0,1950;0,719
20.928234893;-0,3853;0,5838;0,1347;0,712
20.948671872;-0,3917;0,5864;0,0764;0,709
20.95062083;-0,4009;0,5911;0,0278;0,715
20.951455726;-0,4061;0,5971;0,0119;0,722
20.952067705;-0,3981;0,6048;0,0211;0,724
20.952630726;-0,3717;0,6189;0,0633;0,725
20.953224476;-0,3377;0,6306;0,1237;0,726
20.95598906;-0,2919;0,6377;0,2042;0,730
20.959674476;-0,2342;0,6413;0,3195;0,754
20.963763018;-0,1883;0,6447;0,4313;0,798
20.968518226;-0,1458;0,6518;0,5565;0,869
20.973341143;-0,0882;0,6649;0,7272;0,989
20.975550518;-0,0391;0,6828;0,9003;1,131
20.980188539;0,0267;0,7110;1,1259;1,332
20.983298435;0,1015;0,7382;1,3353;1,529
20.987275518;0,1841;0,7680;1,5703;1,758
20.991332289;0,2781;0,8002;1,8513;2,036
20.996956247;0,3517;0,8169;2,0787;2,261
20.999140101;0,4111;0,8252;2,2765;2,456
21.00347708;0,4682;0,8298;2,4435;2,623
21.01184583;0,5115;0,8359;2,5149;2,699
21.012274476;0,5526;0,8478;2,5238;2,719
21.01705208;0,5961;0,8672;2,4744;2,689
21.019935935;0,6243;0,8860;2,4085;2,641
21.023681768;0,6372;0,9056;2,3509;2,599
21.02799583;0,6354;0,9241;2,3023;2,561
21.031035414;0,6170;0,9286;2,2680;2,527
21.035011976;0,5806;0,9282;2,2390;2,492
21.038879164;0,5135;0,9362;2,2006;2,446
21.042682289;0,4352;0,9550;2,1465;2,389
21.050709893;0,3581;0,9683;2,0715;2,315
21.052692185;0,2559;0,9891;1,9580;2,208
21.055004685;0,1721;1,0018;1,8378;2,100
21.05873958;0,0979;1,0071;1,7011;1,979
21.08680781;0,0275;1,0077;1,5354;1,837
21.087574997;-0,0206;1,0006;1,4059;1,726
21.08775781;-0,0619;0,9857;1,3013;1,634
21.087940622;-0,1030;0,9629;1,2116;1,551
21.08810781;-0,1348;0,9452;1,1622;1,504
21.088266143;-0,1676;0,9288;1,1319;1,474
21.088422393;-0,1922;0,9109;1,1100;1,449
21.090913018;-0,1892;0,8891;1,0968;1,425
21.100497393;-0,1624;0,8666;1,0924;1,404
21.102163018;-0,1173;0,8459;1,1021;1,394
21.103731768;-0,0739;0,8207;1,1197;1,390
21.106499997;-0,0371;0,7852;1,1386;1,384
21.110604164;-0,0002;0,7352;1,1534;1,368
21.114283851;0,0312;0,6842;1,1484;1,337
21.118584893;0,0706;0,6301;1,1308;1,296
21.122282289;0,1270;0,5701;1,1064;1,251
21.127687497;0,1830;0,5265;1,0899;1,224
21.132649476;0,2470;0,4881;1,0862;1,216
21.134526039;0,3228;0,4505;1,0973;1,229
21.138273955;0,3816;0,4229;1,1050;1,243
21.142174476;0,4321;0,3943;1,0906;1,238
21.146698435;0,4825;0,3618;1,0448;1,206
21.151467705;0,5189;0,3343;0,9895;1,166
21.154004685;0,5487;0,3026;0,9178;1,111
21.158317185;0,5780;0,2637;0,8169;1,035
21.162650518;0,5918;0,2284;0,7238;0,962
21.167118747;0,5999;0,1928;0,6363;0,895
21.17004531;0,6067;0,1435;0,5396;0,825
21.174374476;0,6037;0,0974;0,4622;0,767
21.17980208;0,5969;0,0416;0,3783;0,708
21.182286976;0,5930;-0,0086;0,3179;0,673
21.185813018;0,5925;-0,0569;0,2598;0,649
21.190059372;0,5971;-0,1069;0,2001;0,639
21.194451559;0,6051;-0,1409;0,1535;0,640
21.199379684;0,6186;-0,1697;0,1089;0,651
21.201648434;0,6320;-0,2017;0,0605;0,666
21.205882289;0,6356;-0,2314;0,0250;0,677
21.236247914;0,6316;-0,2694;-0,0000;0,687
21.23837708;0,6292;-0,3374;-0,0021;0,714
21.238999997;0,6353;-0,4137;0,0230;0,758
21.239621351;0,6593;-0,4924;0,0614;0,825
21.240032289;0,6873;-0,5685;0,1161;0,899
21.241035414;0,7016;-0,6131;0,1823;0,949
21.24240833;0,7091;-0,6416;0,2708;0,994
21.242756247;0,7158;-0,6641;0,3884;1,051
21.243141143;0,7053;-0,6800;0,4701;1,087
21.245688018;0,6630;-0,6979;0,5039;1,087
21.249314059;0,5661;-0,7095;0,4774;1,026
21.253146872;0,4597;-0,7138;0,3841;0,932
21.257216143;0,3435;-0,7126;0,2164;0,820
21.262351039;0,2025;-0,6998;-0,0622;0,731
21.264946351;0,0813;-0,6794;-0,3448;0,766
21.269239059;-0,0475;-0,6600;-0,6241;0,910
21.273043226;-0,1903;-0,6392;-0,9049;1,124
21.279756768;-0,2731;-0,6174;-1,0811;1,275
21.283222393;-0,2987;-0,5827;-1,1802;1,350
21.285903122;-0,2423;-0,5192;-1,1933;1,324
21.291124476;-0,1294;-0,4433;-1,1134;1,205
21.292968747;0,0226;-0,3557;-0,9762;1,039
21.297066664;0,2229;-0,2535;-0,7901;0,859
21.303418747;0,3868;-0,1653;-0,6152;0,745
21.304944268;0,5256;-0,0859;-0,4445;0,694
21.308985414;0,6596;-0,0135;-0,2509;0,706
21.312863539;0,7557;0,0360;-0,0863;0,761
21.316907289;0,8354;0,0778;0,0661;0,842
21.320960414;0,9105;0,1122;0,2306;0,946
21.324988539;0,9598;0,1333;0,3814;1,041
21.329636455;1,0057;0,1512;0,5483;1,155
21.332882809;1,0607;0,1824;0,7654;1,321
21.336835934;1,1025;0,2111;0,9565;1,475
21.341123434;1,1247;0,2376;1,1411;1,620
21.351149997;1,1195;0,2665;1,3294;1,758
21.352668747;1,0878;0,2944;1,4537;1,839
21.353230726;1,0355;0,3360;1,5299;1,878
21.358668226;0,9536;0,4061;1,5483;1,863
21.391804164;0,8729;0,4806;1,5004;1,801
21.394449997;0,7800;0,5710;1,3831;1,687
21.395157289;0,7101;0,6384;1,2626;1,583
21.395803122;0,6491;0,6917;1,1548;1,494
21.397303122;0,5959;0,7424;1,0643;1,428
21.39850833;0,5674;0,7758;1,0161;1,399
21.399851039;0,5510;0,8056;0,9963;1,395
21.400513539;0,5381;0,8526;1,0150;1,431
21.400952601;0,5295;0,9005;1,0496;1,481
21.401293226;0,5313;0,9453;1,0854;1,534
21.401659372;0,5623;0,9856;1,1199;1,594
21.404290622;0,6030;1,0127;1,1476;1,645
21.408127601;0,6427;1,0280;1,1703;1,685
21.413022914;0,6718;1,0255;1,1903;1,709
21.41720833;0,6826;1,0088;1,2048;1,713
21.420767184;0,6781;0,9815;1,2152;1,703
21.423821351;0,6656;0,9534;1,2175;1,684
21.429870309;0,6580;0,9281;1,2104;1,661
21.432772393;0,6431;0,8961;1,2156;1,641
21.435899997;0,6091;0,8382;1,2574;1,629
21.439738539;0,5721;0,7835;1,3203;1,638
21.44612708;0,5395;0,7286;1,3987;1,667
21.449941143;0,5100;0,6622;1,5059;1,722
21.451992184;0,4834;0,5963;1,6113;1,785
21.455891664;0,4470;0,5309;1,7211;1,856
21.459710934;0,3941;0,4651;1,8465;1,945
21.463941143;0,3443;0,4192;1,9488;2,023
21.467921351;0,3056;0,3898;2,0336;2,093
21.476521872;0,2825;0,3869;2,1058;2,160
21.477490622;0,2807;0,4087;2,1427;2,199
21.485046351;0,2998;0,4488;2,1585;2,225
21.486144268;0,3492;0,5181;2,1510;2,240
21.487863539;0,3925;0,5866;2,1142;2,229
21.492608851;0,4106;0,6499;2,0383;2,178
21.521526559;0,3973;0,7038;1,8981;2,063
21.52295833;0,3684;0,7255;1,7530;1,933
21.523426039;0,3349;0,7342;1,6078;1,799
21.523696872;0,2966;0,7412;1,4498;1,655
21.523936455;0,2564;0,7479;1,3229;1,541
21.524173955;0,2093;0,7537;1,2024;1,434
21.524816664;0,1482;0,7554;1,0702;1,318
21.526774997;0,0944;0,7436;0,9738;1,229
21.533897914;0,0440;0,7230;0,9006;1,156
21.535084372;-0,0075;0,6900;0,8514;1,096
21.53662708;-0,0539;0,6594;0,8419;1,071
21.539475518;-0,0988;0,6290;0,8571;1,068
21.543123434;-0,1454;0,5948;0,9079;1,095
21.547693747;-0,1760;0,5636;0,9620;1,129
21.551104164;-0,1957;0,5366;1,0235;1,172
21.554949997;-0,2124;0,5073;1,1064;1,236
21.558981768;-0,2209;0,4868;1,1891;1,304
21.562890622;-0,2314;0,4715;1,2892;1,392
21.567132809;-0,2417;0,4698;1,3618;1,461
21.570998434;-0,2456;0,4784;1,4133;1,512
21.574814059;-0,2368;0,4948;1,4401;1,541
21.579327601;-0,2208;0,5093;1,4347;1,538
21.583021872;-0,1932;0,5234;1,4087;1,515
21.587443226;-0,1527;0,5454;1,3534;1,467
21.590518747;-0,1055;0,5693;1,2926;1,416
21.595696872;-0,0387;0,6037;1,2210;1,363
21.59874583;0,0587;0,6627;1,1276;1,309
21.602796872;0,1430;0,7225;1,0398;1,274
21.608638539;0,2017;0,7717;0,9450;1,237
21.616616664;0,2278;0,8065;0,8471;1,192
21.61758958;0,2182;0,8167;0,7751;1,147
21.618607289;0,1942;0,8142;0,7079;1,096
21.62362083;0,1582;0,7996;0,6253;1,027
21.655076039;0,1213;0,7851;0,5665;0,976
21.656562497;0,0700;0,7666;0,5198;0,929
21.657012497;0,0168;0,7431;0,4936;0,892
21.65729583;-0,0461;0,7158;0,4732;0,859
21.657570309;-0,1159;0,6852;0,4532;0,830
21.660396351;-0,1947;0,6456;0,4328;0,801
21.661037497;-0,2570;0,6130;0,4227;0,788
21.661308851;-0,3188;0,5840;0,4224;0,788
21.663047914;-0,3834;0,5557;0,4347;0,803
21.663642705;-0,4330;0,5332;0,4551;0,824
21.666685414;-0,4761;0,5074;0,4804;0,846
21.670201559;-0,5214;0,4755;0,5178;0,875
21.674136455;-0,5504;0,4512;0,5608;0,906
21.681022914;-0,5661;0,4334;0,6084;0,937
21.683238018;-0,5588;0,4174;0,6736;0,970
21.688387497;-0,5317;0,4025;0,7343;0,992
21.690333851;-0,4871;0,3894;0,8105;1,023
21.695243747;-0,4260;0,3745;0,9182;1,079
21.697943747;-0,3649;0,3637;1,0170;1,140
21.701961976;-0,2979;0,3577;1,1155;1,209
21.705800518;-0,2156;0,3619;1,2277;1,298
21.709742184;-0,1478;0,3724;1,3301;1,389
21.71387083;-0,0942;0,3818;1,4349;1,488
21.717859372;-0,0501;0,3948;1,5556;1,606
21.721928122;-0,0189;0,4082;1,6506;1,700
21.72629583;0,0117;0,4289;1,7334;1,786
21.72978333;0,0509;0,4524;1,8001;1,857
21.734079684;0,0873;0,4806;1,8268;1,891
21.737851559;0,1220;0,5303;1,8358;1,915
21.741544789;0,1573;0,6028;1,8067;1,911
21.749747914;0,1909;0,6625;1,7501;1,881
21.753228643;0,2250;0,7099;1,6938;1,850
21.753742705;0,2601;0,7601;1,6506;1,836
21.758600518;0,2803;0,8032;1,6322;1,841
21.784632809;0,2999;0,8599;1,6362;1,873
21.78652083;0,3175;0,9141;1,6549;1,917
21.787195309;0,3461;0,9569;1,6735;1,959
21.787581768;0,3924;0,9728;1,6937;1,992
21.788067184;0,4374;0,9571;1,7157;2,013
21.788805726;0,4817;0,9172;1,7447;2,029
21.78993333;0,5093;0,8581;1,7824;2,043
21.791222914;0,5028;0,8100;1,8167;2,052
21.795528643;0,4681;0,7674;1,8425;2,050
21.798447393;0,4060;0,7242;1,8478;2,026
21.802083851;0,3444;0,6874;1,8329;1,988
21.805302601;0,2828;0,6493;1,8029;1,937
21.80925208;0,2134;0,6121;1,7465;1,863
21.81313958;0,1603;0,5861;1,6803;1,787
21.817507809;0,1189;0,5658;1,6025;1,704
21.82091458;0,0841;0,5432;1,5111;1,608
21.825163018;0,0642;0,5268;1,4329;1,528
21.829557809;0,0549;0,5136;1,3576;1,453
21.833849997;0,0562;0,5026;1,2710;1,368
21.838385414;0,0640;0,4981;1,1990;1,300
21.843304684;0,0695;0,4921;1,1291;1,234
21.847036976;0,0690;0,4727;1,0480;1,152
21.848970309;0,0642;0,4451;0,9796;1,078
21.85295833;0,0580;0,4122;0,9149;1,005
21.857456768;0,0530;0,3706;0,8455;0,925
21.862681768;0,0555;0,3382;0,7927;0,864
21.86516458;0,0628;0,3111;0,7459;0,811
21.86883333;0,0721;0,2897;0,6982;0,759
21.873066664;0,0774;0,2761;0,6621;0,721
21.877185934;0,0794;0,2606;0,6282;0,685
21.881982809;0,0890;0,2370;0,5869;0,639
21.88480208;0,1036;0,2122;0,5489;0,598
21.888700518;0,1226;0,1861;0,5090;0,556
21.892694268;0,1415;0,1563;0,4536;0,500
21.900534893;0,1520;0,1318;0,3947;0,443
21.902220309;0,1563;0,1066;0,3268;0,378
21.904711976;0,1486;0,0770;0,2317;0,286
21.909207809;0,1370;0,0473;0,1291;0,194
21.937665101;0,1328;0,0146;0,0138;0,134
21.939834372;0,1415;-0,0284;-0,1206;0,188
21.943129164;0,1587;-0,0709;-0,2177;0,279
21.944754684;0,1800;-0,1130;-0,2852;0,356
21.945246872;0,2085;-0,1690;-0,3213;0,419
21.945599997;0,2270;-0,2208;-0,3124;0,445
21.945858851;0,2429;-0,2750;-0,2720;0,457
21.946113539;0,2634;-0,3342;-0,2003;0,470
21.946478122;0,2864;-0,3747;-0,1255;0,488
21.951273955;0,3177;-0,4108;-0,0290;0,520
21.952914059;0,3386;-0,4357;0,0548;0,554
21.956145309;0,3618;-0,4507;0,1314;0,593
21.962144268;0,3910;-0,4622;0,1982;0,637
21.966105205;0,4223;-0,4692;0,2393;0,675
21.96808333;0,4541;-0,4806;0,2703;0,714
21.971967705;0,4902;-0,4931;0,2962;0,756
21.978507289;0,5170;-0,4973;0,3154;0,784
21.980330726;0,5377;-0,4991;0,3224;0,801
21.983791664;0,5600;-0,4971;0,3054;0,809
21.987996872;0,5738;-0,4885;0,2802;0,804
21.992293226;0,5781;-0,4739;0,2545;0,790
21.995746872;0,5696;-0,4560;0,2267;0,764
22.002773955;0,5626;-0,4418;0,2029;0,744
22.005699997;0,5590;-0,4229;0,1774;0,723
22.007880726;0,5571;-0,4032;0,1425;0,702
22.012008851;0,5556;-0,3914;0,1026;0,687
22.015923434;0,5558;-0,3793;0,0564;0,675
22.019543226;0,5597;-0,3636;-0,0089;0,668
22.023534372;0,5762;-0,3468;-0,0714;0,676
22.028334372;0,6004;-0,3299;-0,1377;0,699
22.031900518;0,6321;-0,3090;-0,1953;0,730
22.035523434;0,6557;-0,2878;-0,2247;0,751
22.039669268;0,6812;-0,2568;-0,2266;0,762
22.048361976;0,7217;-0,2081;-0,2017;0,778
22.049497914;0,7713;-0,1623;-0,1698;0,806
22.051980726;0,8347;-0,1177;-0,1256;0,852
22.055830726;0,9024;-0,0795;-0,0366;0,907
22.087123955;0,9455;-0,0566;0,0784;0,950
22.089189059;0,9693;-0,0362;0,2351;0,998
22.090231247;0,9842;-0,0131;0,4453;1,080
22.091359372;0,9936;0,0022;0,6364;1,180
22.091905205;1,0119;0,0160;0,8279;1,308
22.093467184;1,0451;0,0302;1,0561;1,486
22.09443333;1,0742;0,0433;1,2482;1,647
22.095463018;1,0983;0,0612;1,4255;1,801
22.096356768;1,1189;0,0991;1,6035;1,958
22.097100518;1,1194;0,1523;1,7275;2,064
22.100769268;1,1049;0,2205;1,8125;2,134
22.103224997;1,0787;0,3106;1,8568;2,170
22.107099997;1,0556;0,3921;1,8344;2,152
22.111301039;1,0442;0,4675;1,7430;2,085
22.115242705;1,0482;0,5400;1,6257;2,008
22.118921351;1,0433;0,5919;1,5811;1,985
22.123092184;1,0107;0,6397;1,5641;1,969
22.128301559;0,9331;0,6947;1,5717;1,955
22.131009372;0,8468;0,7392;1,5905;1,948
22.135399997;0,7609;0,7709;1,6094;1,940
22.138636976;0,6783;0,7864;1,6319;1,934
22.144785414;0,6311;0,7779;1,6490;1,929
22.146749997;0,6010;0,7480;1,6714;1,927
22.150649476;0,5789;0,7168;1,7070;1,940
22.154696872;0,5475;0,6930;1,7512;1,961
22.159009893;0,4981;0,6705;1,8094;1,993
22.16498333;0,4451;0,6429;1,8695;2,026
22.168054684;0,3832;0,6007;1,9348;2,062
22.171096872;0,3069;0,5389;2,0230;2,116
22.174567705;0,2392;0,4843;2,0995;2,168
22.182595309;0,1742;0,4346;2,1709;2,221
22.183923434;0,1148;0,3847;2,2325;2,268
22.192053643;0,0756;0,3521;2,2664;2,295
22.192373955;0,0429;0,3233;2,2818;2,305
22.224318747;0,0126;0,2996;2,2686;2,288
22.226549997;-0,0073;0,2940;2,2280;2,247
22.227776039;-0,0223;0,3011;2,1615;2,182
22.230141143;-0,0372;0,3263;2,0570;2,083
22.231122914;-0,0366;0,3633;1,9429;1,977
22.231756247;-0,0235;0,4101;1,8189;1,865
22.232297914;0,0005;0,4700;1,6731;1,738
22.232680205;0,0170;0,5243;1,5625;1,648
22.234281247;0,0186;0,5763;1,4599;1,570
22.235082289;0,0151;0,6375;1,3376;1,482
22.235678643;0,0159;0,6880;1,2329;1,412
22.238208851;0,0172;0,7351;1,1294;1,348
22.244404164;0,0183;0,7817;1,0176;1,283
22.246252601;0,0169;0,8123;0,9287;1,234
22.250528643;0,0108;0,8309;0,8508;1,189
22.253998434;0,0037;0,8417;0,7721;1,142
22.259234372;-0,0020;0,8476;0,7100;1,106
22.262098955;-0,0027;0,8448;0,6668;1,076
22.265796872;-0,0030;0,8336;0,6328;1,047
22.270054164;-0,0028;0,8135;0,6185;1,022
22.273694789;-0,0052;0,7879;0,6136;0,999
22.277577601;-0,0114;0,7523;0,6129;0,970
22.283253643;-0,0167;0,7248;0,6144;0,950
22.285788018;-0,0203;0,7039;0,6211;0,939
22.289570309;-0,0250;0,6861;0,6296;0,932
22.294331768;-0,0288;0,6712;0,6322;0,922
22.297701038;-0,0305;0,6546;0,6289;0,908
22.301746351;-0,0336;0,6337;0,6259;0,891
22.307078643;-0,0416;0,6137;0,6288;0,880
22.310745309;-0,0548;0,5955;0,6436;0,879
22.313566663;-0,0794;0,5823;0,6673;0,889
22.317982288;-0,1040;0,5756;0,6974;0,910
22.324736455;-0,1267;0,5654;0,7268;0,930
22.332678122;-0,1548;0,5536;0,7594;0,952
22.333965101;-0,1747;0,5415;0,7864;0,971
22.334413018;-0,1888;0,5324;0,8098;0,987
22.33751458;-0,2025;0,5217;0,8297;1,001
22.341396872;-0,2145;0,5144;0,8458;1,013
22.369566663;-0,2287;0,5061;0,8573;1,021
22.371030726;-0,2483;0,5038;0,8623;1,029
22.371563018;-0,2784;0,5050;0,8581;1,034
22.371854684;-0,3202;0,5090;0,8368;1,030
22.372099476;-0,3590;0,5146;0,8078;1,023
22.372339059;-0,3979;0,5163;0,7736;1,012
22.372803643;-0,4405;0,5177;0,7201;0,990
22.373377601;-0,4754;0,5159;0,6609;0,964
22.37848333;-0,5080;0,5093;0,5983;0,936
22.381198434;-0,5377;0,5012;0,5243;0,903
22.38478958;-0,5552;0,4988;0,4649;0,879
22.388899997;-0,5652;0,5012;0,4060;0,858
22.394668226;-0,5630;0,5125;0,3526;0,839
22.397711455;-0,5478;0,5309;0,3290;0,831
22.403392184;-0,5217;0,5573;0,3268;0,830
22.407832809;-0,4793;0,5895;0,3538;0,838
22.408547393;-0,4297;0,6148;0,4013;0,851
22.412769788;-0,3703;0,6326;0,4651;0,868
22.416697913;-0,2917;0,6400;0,5546;0,896
22.420909372;-0,2248;0,6357;0,6563;0,941
22.424415622;-0,1640;0,6216;0,7813;1,012
22.428548434;-0,0961;0,5997;0,9549;1,132
22.432981768;-0,0350;0,5768;1,1203;1,261
22.436586455;0,0159;0,5508;1,2975;1,410
22.440617184;0,0524;0,5104;1,4940;1,580
22.44902708;0,0701;0,4732;1,6433;1,711
22.449891143;0,0715;0,4444;1,7637;1,820
22.452522393;0,0399;0,4283;1,8716;1,920
22.456383851;-0,0112;0,4201;1,9159;1,961
22.486103643;-0,0791;0,4179;1,9063;1,953
22.48826458;-0,1540;0,4185;1,8343;1,888
22.48877708;-0,1987;0,4143;1,7174;1,778
22.489146351;-0,2270;0,4087;1,5628;1,631
22.489782809;-0,2393;0,4077;1,3657;1,445
22.492766663;-0,2246;0,4091;1,2255;1,311
22.494113018;-0,1839;0,4183;1,1388;1,227
22.494771351;-0,1086;0,4502;1,1127;1,205
22.496142705;-0,0277;0,4987;1,1511;1,255
22.496953643;0,0751;0,5713;1,2377;1,365
22.500517705;0,1732;0,6311;1,3229;1,476
22.503991663;0,2804;0,6723;1,3941;1,573
22.508013018;0,3901;0,6929;1,4489;1,653
22.511963538;0,4955;0,7032;1,5027;1,731
22.516085934;0,5499;0,7126;1,5445;1,788
22.520642705;0,5765;0,7268;1,5765;1,829
22.523891143;0,5686;0,7380;1,6030;1,854
22.528000518;0,5323;0,7337;1,6145;1,852
22.533179684;0,4619;0,7040;1,6090;1,816
22.535733851;0,3921;0,6613;1,5829;1,760
22.540670309;0,3238;0,6083;1,5419;1,689
22.544530205;0,2567;0,5468;1,4961;1,613
22.547805205;0,2140;0,4980;1,4628;1,560
22.551692184;0,1822;0,4542;1,4383;1,519
22.555661455;0,1578;0,4124;1,4117;1,479
22.562067705;0,1495;0,3804;1,3848;1,444
22.563947913;0,1495;0,3446;1,3512;1,402
22.567798434;0,1556;0,2995;1,3089;1,352
22.571794788;0,1607;0,2588;1,2743;1,310
22.580645309;0,1670;0,2231;1,2418;1,273
22.58152083;0,1748;0,1961;1,2056;1,234
22.583541143;0,1865;0,1812;1,1666;1,195
22.587354163;0,2067;0,1745;1,1219;1,154
22.591334372;0,2424;0,1747;1,0711;1,112
22.617611976;0,2771;0,1780;1,0275;1,079
22.619970309;0,3110;0,1800;0,9853;1,049
22.620602601;0,3442;0,1775;0,9293;1,007
22.621040622;0,3703;0,1727;0,8785;0,969
22.621783851;0,3946;0,1644;0,8296;0,933
22.622343747;0,4231;0,1519;0,7698;0,891
22.623297393;0,4510;0,1427;0,7197;0,861
22.624905205;0,4862;0,1345;0,6663;0,836
22.628448434;0,5340;0,1306;0,5979;0,812
22.631454163;0,5769;0,1292;0,5344;0,797
22.635266663;0,6162;0,1288;0,4686;0,785
22.640849997;0,6515;0,1287;0,3834;0,767
22.644011455;0,6652;0,1281;0,3075;0,744
22.647421872;0,6714;0,1227;0,2352;0,722
22.650898434;0,6655;0,1078;0,1566;0,692
22.654815101;0,6423;0,0880;0,0970;0,656
22.661590622;0,6096;0,0566;0,0439;0,614
22.663515101;0,5584;0,0181;0,0010;0,559
22.66674583;0,5092;-0,0198;-0,0184;0,510
22.672844268;0,4515;-0,0639;-0,0257;0,457
22.675157809;0,3801;-0,1210;-0,0166;0,399
22.67910833;0,3185;-0,1694;0,0012;0,361
22.682795309;0,2643;-0,2157;0,0283;0,342
22.686566663;0,2152;-0,2636;0,0693;0,347
22.694072393;0,1875;-0,2929;0,1112;0,365
22.694881768;0,1743;-0,3117;0,1642;0,393
22.698624997;0,1727;-0,3164;0,2388;0,432
22.702739059;0,1834;-0,3116;0,3063;0,474
22.706808851;0,2012;-0,3061;0,3747;0,524
22.710471351;0,2367;-0,2938;0,4429;0,582
22.714801559;0,2781;-0,2815;0,4856;0,626
22.720497393;0,3282;-0,2723;0,5064;0,662
22.722269268;0,4036;-0,2589;0,5010;0,693
