time;gFx;gFy;gFz;TgF
11.810181248;-0,0660;0,1984;1,3146;1,331
11.811677602;-0,0603;0,1757;1,3291;1,342
11.815766144;-0,0505;0,1536;1,3444;1,354
11.819555727;-0,0374;0,1300;1,3634;1,370
11.824328644;-0,0263;0,1111;1,3854;1,390
11.827584373;-0,0140;0,0856;1,4136;1,416
11.831581769;-0,0050;0,0642;1,4345;1,436
11.836842706;0,0041;0,0446;1,4517;1,452
11.841239581;0,0120;0,0298;1,4590;1,459
11.843812498;0,0190;0,0113;1,4576;1,458
11.847661977;0,0208;-0,0051;1,4447;1,445
11.851410415;0,0177;-0,0189;1,4165;1,417
11.857590623;0,0162;-0,0277;1,3817;1,382
11.859915623;0,0139;-0,0306;1,3398;1,340
11.863738019;0,0146;-0,0288;1,2874;1,288
11.867118227;0,0145;-0,0263;1,2431;1,244
11.87131979;0,0135;-0,0246;1,2020;1,202
11.875123956;0,0095;-0,0221;1,1519;1,152
11.87922031;0,0056;-0,0207;1,1093;1,110
11.883120831;0,0037;-0,0178;1,0709;1,071
11.89157604;0,0023;-0,0120;1,0233;1,023
11.89223906;0,0037;-0,0037;0,9836;0,984
11.895314581;0,0069;0,0084;0,9472;0,947
11.899221352;0,0127;0,0254;0,9080;0,908
11.903523435;0,0171;0,0426;0,8780;0,879
11.912855727;0,0230;0,0587;0,8499;0,852
11.913816144;0,0310;0,0785;0,8278;0,832
11.914986977;0,0393;0,0921;0,8212;0,827
11.920786977;0,0476;0,1041;0,8257;0,834
11.944749998;0,0565;0,1122;0,8448;0,854
11.94748906;0,0628;0,1174;0,8714;0,882
11.948003644;0,0688;0,1217;0,8983;0,909
11.948310415;0,0750;0,1209;0,9262;0,937
11.94880729;0,0780;0,1205;0,9417;0,953
11.949109894;0,0818;0,1179;0,9520;0,963
11.949368748;0,0839;0,1177;0,9619;0,973
11.950991665;0,0860;0,1171;0,9680;0,979
11.95860781;0,0921;0,1168;0,9775;0,989
11.960314581;0,0974;0,1196;0,9867;0,999
11.962680727;0,1055;0,1239;0,9954;1,009
11.970380727;0,1091;0,1268;0,9979;1,012
11.971810415;0,1106;0,1277;0,9939;1,008
11.974210415;0,1124;0,1272;0,9818;0,996
11.979023435;0,1105;0,1280;0,9639;0,979
11.982344269;0,1096;0,1316;0,9366;0,952
11.987427602;0,1044;0,1345;0,9105;0,926
11.992318227;0,0979;0,1379;0,8842;0,900
11.994471352;0,0922;0,1437;0,8564;0,873
11.998780206;0,0864;0,1463;0,8327;0,850
12.003385415;0,0820;0,1515;0,8128;0,831
12.008823435;0,0771;0,1570;0,7878;0,807
12.011547915;0,0730;0,1615;0,7689;0,789
12.015229685;0,0690;0,1657;0,7498;0,771
12.018935935;0,0642;0,1694;0,7287;0,751
12.022956248;0,0592;0,1729;0,7124;0,735
12.026967185;0,0541;0,1755;0,6983;0,722
12.031079685;0,0526;0,1758;0,6819;0,706
12.03400156;0,0505;0,1784;0,6702;0,695
12.03847656;0,0497;0,1800;0,6621;0,688
12.045950519;0,0496;0,1816;0,6593;0,686
12.048346873;0,0497;0,1789;0,6639;0,689
12.082393748;0,0480;0,1787;0,6769;0,702
12.083681248;0,0458;0,1759;0,6917;0,715
12.084228123;0,0427;0,1707;0,7011;0,723
12.084691665;0,0427;0,1647;0,7074;0,728
12.08500729;0,0414;0,1578;0,7069;0,725
12.085288019;0,0425;0,1543;0,7032;0,721
12.085584373;0,0442;0,1518;0,6964;0,714
12.086619269;0,0463;0,1525;0,6920;0,710
12.087283331;0,0479;0,1521;0,6920;0,710
12.087848435;0,0503;0,1518;0,6963;0,714
12.093074477;0,0487;0,1528;0,7077;0,726
12.094493748;0,0484;0,1497;0,7178;0,735
12.097542185;0,0426;0,1436;0,7274;0,743
12.101931769;0,0401;0,1380;0,7312;0,745
12.107998956;0,0364;0,1340;0,7300;0,743
12.110303644;0,0318;0,1321;0,7276;0,740
12.114130206;0,0316;0,1337;0,7218;0,735
12.117645831;0,0325;0,1335;0,7127;0,726
12.121409373;0,0397;0,1338;0,7074;0,721
12.127603123;0,0510;0,1365;0,7089;0,724
12.129272394;0,0578;0,1401;0,7136;0,730
12.133734373;0,0655;0,1474;0,7269;0,745
12.137435935;0,0691;0,1528;0,7385;0,757
12.141622915;0,0753;0,1556;0,7465;0,766
12.146370831;0,0759;0,1611;0,7456;0,767
12.149000519;0,0791;0,1693;0,7375;0,761
12.153291144;0,0826;0,1783;0,7265;0,753
12.15865729;0,0864;0,1927;0,7115;0,742
12.161031248;0,0975;0,2063;0,7008;0,737
12.165191665;0,1077;0,2195;0,6957;0,737
12.169359894;0,1159;0,2337;0,6977;0,745
12.177470831;0,1190;0,2449;0,7051;0,756
12.179042185;0,1206;0,2541;0,7220;0,775
12.182922394;0,1222;0,2594;0,7390;0,793
12.185556248;0,1267;0,2657;0,7559;0,811
12.206814581;0,1314;0,2673;0,7698;0,825
12.20792656;0,1396;0,2715;0,7852;0,843
12.209738539;0,1512;0,2751;0,8046;0,864
12.210180206;0,1669;0,2822;0,8299;0,892
12.21048281;0,1896;0,2908;0,8662;0,933
12.210883331;0,2066;0,2988;0,9013;0,972
12.212934373;0,2194;0,3039;0,9344;1,007
12.217019269;0,2326;0,3054;0,9708;1,044
12.220652081;0,2400;0,3032;1,0018;1,074
12.225235414;0,2392;0,2954;1,0323;1,100
12.228535414;0,2325;0,2855;1,0651;1,127
12.233277081;0,2232;0,2740;1,0903;1,146
12.236914581;0,2126;0,2625;1,1081;1,158
12.241352602;0,2014;0,2480;1,1236;1,168
12.244440623;0,1934;0,2384;1,1333;1,174
12.248473435;0,1855;0,2331;1,1429;1,181
12.25653906;0,1788;0,2319;1,1511;1,188
12.259388019;0,1732;0,2302;1,1525;1,188
12.260825519;0,1685;0,2282;1,1511;1,186
12.264345831;0,1687;0,2280;1,1462;1,181
12.268234894;0,1745;0,2293;1,1412;1,177
12.273356248;0,1831;0,2370;1,1380;1,177
12.276339581;0,1932;0,2457;1,1372;1,179
12.280463539;0,1974;0,2545;1,1372;1,182
12.287022914;0,2027;0,2632;1,1322;1,180
12.292465623;0,2062;0,2688;1,1261;1,176
12.294423435;0,2100;0,2745;1,1168;1,169
12.297249477;0,2171;0,2810;1,1081;1,164
12.300194269;0,2240;0,2867;1,0987;1,157
12.303968227;0,2289;0,2907;1,0907;1,152
12.30892031;0,2311;0,2933;1,0832;1,146
12.311877081;0,2337;0,2927;1,0789;1,142
12.316888019;0,2346;0,2873;1,0772;1,139
12.319856769;0,2353;0,2796;1,0861;1,146
12.327581248;0,2366;0,2717;1,1052;1,162
12.328797914;0,2333;0,2597;1,1290;1,182
12.332774477;0,2312;0,2438;1,1591;1,207
12.336540623;0,2334;0,2312;1,1814;1,226
12.358475519;0,2387;0,2175;1,2022;1,245
12.359935935;0,2422;0,2036;1,2256;1,266
12.360475519;0,2385;0,1907;1,2514;1,288
12.360958331;0,2305;0,1758;1,2781;1,311
12.361381769;0,2188;0,1590;1,3039;1,332
12.361733331;0,2054;0,1435;1,3180;1,342
12.366160935;0,1901;0,1267;1,3262;1,346
12.367534373;0,1726;0,1111;1,3234;1,339
12.373146352;0,1570;0,0997;1,3161;1,329
12.376018227;0,1408;0,0938;1,3049;1,316
12.379675519;0,1266;0,0889;1,2854;1,295
12.383430727;0,1176;0,0864;1,2666;1,275
12.389980727;0,1131;0,0892;1,2432;1,252
12.392338539;0,1078;0,0940;1,2144;1,223
12.396066664;0,1048;0,0992;1,1894;1,198
12.399280727;0,1062;0,1042;1,1575;1,167
12.403465102;0,1084;0,1107;1,1279;1,138
12.407254164;0,1143;0,1190;1,1003;1,113
12.411421352;0,1302;0,1335;1,0754;1,091
12.415937498;0,1497;0,1522;1,0549;1,076
12.41936406;0,1673;0,1682;1,0407;1,067
12.424856769;0,1820;0,1813;1,0286;1,060
12.42711406;0,1944;0,1946;1,0152;1,052
12.431096352;0,2057;0,2059;1,0023;1,044
12.435487498;0,2157;0,2134;0,9862;1,032
12.439455727;0,2236;0,2217;0,9673;1,017
12.445075519;0,2295;0,2297;0,9527;1,007
12.446835935;0,2423;0,2357;0,9432;1,002
12.451081769;0,2587;0,2437;0,9376;1,003
12.458923435;0,2744;0,2488;0,9356;1,006
12.460614581;0,2923;0,2519;0,9360;1,012
12.463760414;0,3157;0,2594;0,9414;1,026
12.468128123;0,3327;0,2631;0,9477;1,038
12.470769789;0,3425;0,2677;0,9517;1,046
12.491209894;0,3525;0,2678;0,9547;1,052
12.49220781;0,3582;0,2653;0,9534;1,053
12.492596352;0,3651;0,2621;0,9545;1,055
12.492936456;0,3657;0,2578;0,9621;1,061
12.493293748;0,3640;0,2545;0,9698;1,067
12.495618227;0,3617;0,2500;0,9796;1,074
12.498963539;0,3565;0,2449;0,9833;1,074
12.503241664;0,3480;0,2387;0,9807;1,068
12.507713019;0,3341;0,2319;0,9712;1,053
12.510379685;0,3207;0,2268;0,9601;1,037
12.517419269;0,3088;0,2216;0,9485;1,022
12.519749998;0,2929;0,2193;0,9360;1,005
12.524553644;0,2825;0,2172;0,9263;0,992
12.526388019;0,2750;0,2166;0,9195;0,984
12.53029531;0,2649;0,2154;0,9166;0,978
12.534699998;0,2547;0,2131;0,9145;0,973
12.539348956;0,2460;0,2114;0,9131;0,969
12.542243227;0,2367;0,2093;0,9100;0,963
12.546254164;0,2284;0,2077;0,9071;0,958
12.550151039;0,2214;0,2054;0,9008;0,950
12.554372394;0,2120;0,2055;0,8902;0,938
12.558933331;0,2073;0,2073;0,8790;0,927
12.562406248;0,1993;0,2102;0,8657;0,913
12.565918227;0,1933;0,2103;0,8516;0,898
12.569952602;0,1887;0,2138;0,8411;0,888
12.576783852;0,1846;0,2167;0,8335;0,881
12.578122394;0,1808;0,2181;0,8271;0,874
12.582177081;0,1770;0,2187;0,8220;0,869
12.58856406;0,1750;0,2225;0,8183;0,866
12.593683852;0,1732;0,2258;0,8139;0,862
12.594983331;0,1717;0,2272;0,8077;0,856
12.598197394;0,1729;0,2305;0,8015;0,852
12.624460414;0,1740;0,2326;0,8024;0,853
12.626119789;0,1723;0,2331;0,8143;0,864
12.626785935;0,1695;0,2286;0,8347;0,882
12.627196873;0,1627;0,2190;0,8602;0,902
12.627672914;0,1575;0,2083;0,8786;0,917
12.628043227;0,1475;0,1957;0,8912;0,924
12.628324477;0,1401;0,1891;0,8947;0,925
12.629625519;0,1329;0,1846;0,8956;0,924
12.635435935;0,1272;0,1834;0,8920;0,919
12.637873956;0,1233;0,1825;0,8797;0,907
12.642429164;0,1226;0,1834;0,8665;0,894
12.645494789;0,1251;0,1865;0,8566;0,886
12.649436977;0,1296;0,1899;0,8541;0,885
12.653303644;0,1306;0,1917;0,8637;0,894
12.658249998;0,1346;0,1920;0,8746;0,905
12.66155156;0,1373;0,1912;0,8819;0,913
12.665498435;0,1430;0,1902;0,8814;0,913
12.669316144;0,1479;0,1931;0,8765;0,910
12.674298956;0,1528;0,2009;0,8738;0,910
12.678373956;0,1554;0,2074;0,8720;0,910
12.68350156;0,1554;0,2132;0,8698;0,909
12.685108331;0,1536;0,2163;0,8665;0,906
12.68946406;0,1536;0,2178;0,8599;0,900
12.693177602;0,1540;0,2210;0,8507;0,892
12.697485935;0,1536;0,2273;0,8391;0,883
12.701999477;0,1508;0,2353;0,8290;0,875
12.706436977;0,1495;0,2443;0,8178;0,867
12.708856248;0,1473;0,2515;0,8056;0,857
12.712944789;0,1450;0,2579;0,7956;0,849
12.716967185;0,1421;0,2621;0,7863;0,841
12.720991664;0,1401;0,2646;0,7832;0,838
12.724780727;0,1383;0,2662;0,7871;0,842
12.728706248;0,1322;0,2647;0,7981;0,851
12.73288906;0,1261;0,2646;0,8141;0,865
12.737117706;0,1220;0,2638;0,8293;0,879
12.744354164;0,1175;0,2632;0,8469;0,895
12.746063539;0,1155;0,2644;0,8608;0,908
12.748918227;0,1129;0,2675;0,8730;0,920
12.752867706;0,1107;0,2707;0,8932;0,940
12.772666144;0,1060;0,2729;0,9133;0,959
12.774848956;0,1021;0,2758;0,9320;0,977
12.775578644;0,0986;0,2787;0,9541;0,999
12.776713019;0,0990;0,2819;0,9730;1,018
12.777595831;0,1027;0,2882;0,9921;1,038
12.778132289;0,1057;0,2928;1,0166;1,063
12.780913539;0,1109;0,2991;1,0359;1,084
12.785026039;0,1161;0,3033;1,0560;1,105
12.790798435;0,1272;0,3102;1,0781;1,129
12.792521352;0,1325;0,3123;1,0941;1,145
12.796560414;0,1355;0,3125;1,1036;1,155
12.800377081;0,1397;0,3140;1,1092;1,161
12.804349477;0,1436;0,3149;1,1130;1,166
12.80994531;0,1451;0,3153;1,1157;1,168
12.812749477;0,1496;0,3187;1,1220;1,176
12.817557289;0,1512;0,3193;1,1269;1,181
12.820233331;0,1514;0,3223;1,1295;1,184
12.82472031;0,1481;0,3252;1,1284;1,184
12.828229685;0,1467;0,3284;1,1209;1,177
12.832158331;0,1402;0,3323;1,1082;1,165
12.836484373;0,1299;0,3377;1,0893;1,148
12.842885414;0,1214;0,3432;1,0689;1,129
12.844449998;0,1132;0,3503;1,0434;1,106
12.848071352;0,1064;0,3550;1,0196;1,085
12.851981248;0,1005;0,3590;0,9966;1,064
12.857178644;0,0952;0,3648;0,9752;1,046
12.860028644;0,0885;0,3713;0,9572;1,030
12.864446873;0,0844;0,3787;0,9494;1,026
12.868341664;0,0787;0,3861;0,9500;1,028
12.872474998;0,0719;0,3908;0,9546;1,034
12.876040623;0,0684;0,3873;0,9632;1,040
12.879702081;0,0635;0,3831;0,9752;1,050
12.883823956;0,0572;0,3738;0,9989;1,068
12.893590102;0,0491;0,3627;1,0262;1,089
12.895736456;0,0436;0,3474;1,0592;1,116
12.896308852;0,0379;0,3276;1,1016;1,150
12.900040102;0,0355;0,3093;1,1382;1,180
12.904091144;0,0343;0,2912;1,1756;1,212
12.919582289;0,0314;0,2669;1,2143;1,244
12.921172394;0,0298;0,2457;1,2500;1,274
12.921769269;0,0244;0,2261;1,2894;1,309
12.923594269;0,0184;0,1997;1,3367;1,352
12.924078644;0,0152;0,1775;1,3736;1,385
12.927298435;0,0092;0,1515;1,4093;1,417
12.931218748;0,0043;0,1276;1,4317;1,437
12.93536406;-0,0014;0,1049;1,4463;1,450
12.940260935;-0,0086;0,0825;1,4566;1,459
12.943367706;-0,0134;0,0676;1,4535;1,455
12.947338019;-0,0205;0,0547;1,4411;1,442
12.951684373;-0,0298;0,0447;1,4167;1,418
12.958244269;-0,0338;0,0393;1,3849;1,386
12.959479164;-0,0329;0,0383;1,3438;1,345
12.963436977;-0,0288;0,0429;1,2928;1,294
12.96804531;-0,0221;0,0519;1,2509;1,252
12.972467706;-0,0129;0,0633;1,2127;1,214
12.975262498;0,0001;0,0737;1,1729;1,175
12.981448435;0,0107;0,0841;1,1432;1,146
12.985118748;0,0219;0,0936;1,1101;1,114
12.987284373;0,0288;0,1030;1,0843;1,090
12.991231248;0,0339;0,1137;1,0619;1,069
12.994964581;0,0379;0,1217;1,0431;1,051
13.001314581;0,0420;0,1292;1,0232;1,032
13.002761977;0,0489;0,1340;1,0083;1,018
13.007140102;0,0528;0,1420;0,9949;1,006
13.010958852;0,0546;0,1505;0,9775;0,991
13.014896352;0,0566;0,1578;0,9615;0,976
13.01877031;0,0591;0,1638;0,9426;0,959
13.024640623;0,0632;0,1700;0,9232;0,941
13.026774998;0,0692;0,1715;0,9064;0,925
13.032052602;0,0737;0,1770;0,8949;0,915
13.036214581;0,0772;0,1840;0,8843;0,907
13.050182289;0,0838;0,1925;0,8786;0,903
13.051766144;0,0886;0,2016;0,8731;0,900
13.05228906;0,0980;0,2124;0,8652;0,896
13.05278281;0,1021;0,2242;0,8564;0,891
13.058363019;0,1054;0,2349;0,8457;0,884
13.059272914;0,1084;0,2438;0,8353;0,877
13.067020831;0,1097;0,2514;0,8264;0,871
13.067982289;0,1109;0,2592;0,8201;0,867
13.076484894;0,1137;0,2642;0,8174;0,867
13.07713906;0,1136;0,2692;0,8186;0,869
13.080905206;0,1175;0,2715;0,8207;0,872
13.082074477;0,1237;0,2725;0,8281;0,881
13.086090102;0,1260;0,2737;0,8404;0,893
13.091026039;0,1312;0,2748;0,8566;0,909
13.094254164;0,1346;0,2742;0,8815;0,933
13.098623956;0,1367;0,2696;0,9042;0,953
13.10236406;0,1361;0,2638;0,9246;0,971
13.106179164;0,1378;0,2577;0,9501;0,994
13.110116664;0,1374;0,2519;0,9684;1,010
13.119933331;0,1341;0,2456;0,9848;1,024
13.120418227;0,1277;0,2361;0,9967;1,032
13.123069789;0,1215;0,2286;1,0013;1,034
13.125936456;0,1129;0,2191;1,0016;1,031
13.129740623;0,1030;0,2083;0,9967;1,023
13.135130206;0,0919;0,2016;0,9898;1,014
13.13992031;0,0806;0,1947;0,9785;1,001
13.141773435;0,0718;0,1887;0,9621;0,983
13.145798435;0,0636;0,1845;0,9439;0,964
13.151696352;0,0565;0,1805;0,9249;0,944
13.158672394;0,0534;0,1776;0,9087;0,927
13.16007656;0,0487;0,1774;0,8925;0,911
13.161508331;0,0478;0,1747;0,8746;0,893
13.166140623;0,0476;0,1741;0,8572;0,876
13.169547914;0,0459;0,1750;0,8415;0,861
13.186472914;0,0472;0,1768;0,8244;0,844
13.189296873;0,0473;0,1772;0,8134;0,834
13.190188539;0,0470;0,1774;0,8036;0,824
13.193454164;0,0487;0,1792;0,7944;0,816
13.195224477;0,0531;0,1802;0,7849;0,807
13.195710414;0,0588;0,1805;0,7789;0,802
13.197234373;0,0632;0,1809;0,7719;0,795
13.201174998;0,0641;0,1807;0,7670;0,791
13.207168748;0,0643;0,1797;0,7632;0,787
13.209200519;0,0667;0,1784;0,7627;0,786
13.213280206;0,0655;0,1761;0,7635;0,786
13.217270831;0,0637;0,1742;0,7661;0,788
13.221838019;0,0601;0,1701;0,7646;0,786
13.226024477;0,0581;0,1642;0,7627;0,782
13.229049998;0,0558;0,1605;0,7621;0,781
13.236373435;0,0545;0,1569;0,7588;0,777
13.241043227;0,0563;0,1560;0,7582;0,776
13.242271873;0,0556;0,1541;0,7572;0,775
13.244965623;0,0557;0,1525;0,7592;0,776
13.248915623;0,0558;0,1507;0,7615;0,778
13.253032289;0,0559;0,1503;0,7624;0,779
13.257089581;0,0593;0,1508;0,7615;0,779
13.26117031;0,0622;0,1518;0,7606;0,778
13.265205206;0,0696;0,1548;0,7599;0,779
13.268960935;0,0762;0,1614;0,7646;0,785
13.273192185;0,0796;0,1692;0,7669;0,789
13.277408852;0,0833;0,1737;0,7713;0,795
13.280759373;0,0893;0,1806;0,7731;0,799
13.28474531;0,0936;0,1855;0,7735;0,801
13.293857289;0,0982;0,1879;0,7776;0,806
13.295533852;0,1005;0,1913;0,7794;0,809
13.29688906;0,1066;0,1948;0,7846;0,815
13.301203643;0,1099;0,2005;0,7915;0,824
13.322663018;0,1134;0,2097;0,7941;0,829
13.325031768;0,1169;0,2177;0,7952;0,833
13.325970831;0,1268;0,2245;0,7948;0,836
13.327026039;0,1375;0,2298;0,8001;0,844
13.327643748;0,1493;0,2366;0,8114;0,858
13.328832289;0,1613;0,2400;0,8314;0,880
13.329508852;0,1761;0,2405;0,8588;0,909
13.332548956;0,1869;0,2411;0,8866;0,938
13.336702602;0,1944;0,2404;0,9182;0,969
13.34050781;0,2053;0,2413;0,9542;1,005
13.344177081;0,2115;0,2419;0,9821;1,033
13.348397914;0,2204;0,2400;1,0067;1,058
13.352184373;0,2311;0,2352;1,0323;1,084
13.356428643;0,2425;0,2314;1,0577;1,109
13.359938018;0,2560;0,2268;1,0878;1,140
13.363871352;0,2679;0,2209;1,1154;1,168
13.367943748;0,2802;0,2157;1,1393;1,193
13.373124998;0,2945;0,2124;1,1614;1,217
13.376839581;0,3068;0,2096;1,1779;1,235
13.380244789;0,3166;0,2064;1,1944;1,253
13.384428643;0,3315;0,2029;1,2109;1,272
13.391294789;0,3412;0,2017;1,2193;1,282
13.392926039;0,3478;0,2000;1,2280;1,292
13.399135935;0,3498;0,1980;1,2290;1,293
13.400235935;0,3471;0,1991;1,2216;1,285
13.406073435;0,3419;0,1993;1,2089;1,272
13.408498956;0,3361;0,2015;1,1857;1,249
13.411765102;0,3307;0,2076;1,1632;1,227
13.416000518;0,3275;0,2141;1,1390;1,204
13.421074998;0,3219;0,2218;1,1099;1,177
13.424498435;0,3183;0,2291;1,0856;1,154
13.427940102;0,3188;0,2358;1,0639;1,135
13.433969789;0,3216;0,2439;1,0415;1,117
13.436369789;0,3274;0,2511;1,0236;1,104
13.443740623;0,3334;0,2588;1,0064;1,091
13.444456248;0,3462;0,2692;0,9855;1,079
13.447698956;0,3585;0,2758;0,9660;1,067
13.451667185;0,3715;0,2834;0,9493;1,058
13.459771352;0,3931;0,2906;0,9382;1,058
13.460990102;0,4142;0,2965;0,9408;1,070
13.464780727;0,4338;0,3003;0,9545;1,091
13.46864531;0,4554;0,2992;0,9825;1,123
13.492854685;0,4727;0,2967;1,0156;1,159
13.494694268;0,4864;0,2921;1,0550;1,198
13.495201039;0,4983;0,2832;1,1060;1,246
13.497209373;0,5037;0,2765;1,1534;1,289
13.497731768;0,5057;0,2683;1,1999;1,329
13.498203643;0,5068;0,2538;1,2508;1,373
13.499459893;0,5065;0,2408;1,2927;1,409
13.499978643;0,5024;0,2256;1,3336;1,443
13.505666664;0,4965;0,2046;1,3762;1,477
13.508734893;0,4875;0,1884;1,4051;1,499
13.51113281;0,4753;0,1754;1,4328;1,520
13.517164581;0,4637;0,1653;1,4485;1,530
13.519483852;0,4496;0,1577;1,4550;1,531
13.523784373;0,4336;0,1502;1,4553;1,526
13.527986456;0,4125;0,1417;1,4489;1,513
13.531072914;0,3961;0,1373;1,4357;1,496
13.536000518;0,3819;0,1320;1,4194;1,476
13.540015623;0,3659;0,1269;1,3960;1,449
13.544659893;0,3554;0,1245;1,3728;1,424
13.547661456;0,3439;0,1209;1,3451;1,394
13.551642185;0,3354;0,1211;1,3074;1,355
13.56012656;0,3311;0,1246;1,2753;1,323
13.560886456;0,3284;0,1291;1,2352;1,285
13.564356768;0,3248;0,1350;1,2024;1,253
13.567052602;0,3243;0,1389;1,1683;1,220
13.573562498;0,3250;0,1436;1,1312;1,186
13.57523281;0,3265;0,1470;1,1045;1,161
13.583491664;0,3272;0,1488;1,0735;1,132
13.584959373;0,3272;0,1475;1,0433;1,103
13.603634373;0,3284;0,1484;1,0208;1,083
13.604516664;0,3326;0,1479;1,0001;1,064
13.60478281;0,3369;0,1452;0,9768;1,043
13.605048956;0,3396;0,1459;0,9576;1,026
13.605294268;0,3437;0,1455;0,9390;1,010
13.60647031;0,3477;0,1441;0,9169;0,991
13.610201039;0,3489;0,1440;0,8999;0,976
13.61441406;0,3513;0,1444;0,8828;0,961
13.618140623;0,3521;0,1414;0,8638;0,943
13.62278281;0,3538;0,1400;0,8500;0,931
13.626248435;0,3580;0,1380;0,8359;0,920
13.630309893;0,3644;0,1342;0,8197;0,907
13.638398956;0,3706;0,1330;0,8078;0,899
13.640167185;0,3783;0,1348;0,7898;0,886
13.642118227;0,3848;0,1355;0,7767;0,877
13.64620781;0,3919;0,1399;0,7610;0,867
13.649866143;0,3999;0,1447;0,7480;0,860
13.655651039;0,4081;0,1524;0,7334;0,853
13.658504164;0,4161;0,1591;0,7223;0,849
13.661884373;0,4226;0,1657;0,7123;0,845
13.666513539;0,4288;0,1736;0,7012;0,840
13.671551039;0,4344;0,1767;0,6916;0,836
13.677270831;0,4403;0,1799;0,6836;0,833
13.678288018;0,4419;0,1852;0,6761;0,829
13.681810414;0,4437;0,1903;0,6707;0,826
13.687693227;0,4455;0,1948;0,6659;0,825
13.690668227;0,4465;0,2007;0,6605;0,822
13.693588018;0,4454;0,2053;0,6540;0,817
13.701078123;0,4461;0,2102;0,6489;0,815
13.702174998;0,4447;0,2159;0,6437;0,812
13.705479164;0,4401;0,2199;0,6394;0,807
13.709955206;0,4377;0,2240;0,6356;0,804
13.716168748;0,4327;0,2283;0,6302;0,798
13.717373435;0,4294;0,2323;0,6230;0,792
13.723405206;0,4249;0,2370;0,6160;0,785
13.726371873;0,4199;0,2423;0,6070;0,777
13.729445831;0,4135;0,2464;0,5978;0,767
13.733559373;0,4067;0,2489;0,5852;0,755
13.747015623;0,3988;0,2503;0,5768;0,745
13.749017185;0,3910;0,2531;0,5702;0,736
13.749773435;0,3848;0,2559;0,5645;0,730
13.750219789;0,3798;0,2604;0,5621;0,727
13.757795831;0,3768;0,2645;0,5636;0,728
13.759635935;0,3711;0,2682;0,5658;0,728
13.761236456;0,3673;0,2698;0,5710;0,731
13.766128123;0,3654;0,2713;0,5777;0,735
13.769216143;0,3621;0,2717;0,5893;0,743
13.774678123;0,3535;0,2743;0,6058;0,753
13.777031248;0,3464;0,2726;0,6221;0,762
13.780966143;0,3388;0,2713;0,6391;0,773
13.784835414;0,3321;0,2659;0,6569;0,783
13.788975518;0,3246;0,2619;0,6711;0,790
13.794936977;0,3169;0,2602;0,6876;0,801
13.796718227;0,3099;0,2586;0,6972;0,806
13.800767185;0,3057;0,2582;0,7044;0,810
13.806013018;0,3054;0,2606;0,7135;0,819
13.808811456;0,3036;0,2610;0,7205;0,824
13.812791664;0,3011;0,2617;0,7275;0,830
13.816863018;0,3011;0,2608;0,7370;0,838
13.822985414;0,2986;0,2608;0,7476;0,846
13.826000518;0,2969;0,2606;0,7543;0,851
13.828955727;0,2963;0,2607;0,7629;0,859
13.83305781;0,2946;0,2605;0,7734;0,868
13.837621352;0,2958;0,2625;0,7867;0,881
13.84197031;0,2961;0,2635;0,8097;0,901
13.844590102;0,2986;0,2654;0,8340;0,925
13.848831248;0,3009;0,2677;0,8591;0,949
13.85444531;0,2985;0,2707;0,8819;0,970
13.857713018;0,2945;0,2717;0,8964;0,982
13.860266143;0,2912;0,2742;0,9074;0,992
13.864405206;0,2864;0,2766;0,9095;0,993
13.868651039;0,2832;0,2781;0,9124;0,995
13.877788539;0,2805;0,2817;0,9121;0,995
13.881903643;0,2826;0,2878;0,9199;1,004
13.882750518;0,2836;0,2939;0,9290;1,015
13.910178123;0,2853;0,2993;0,9397;1,027
13.912583852;0,2848;0,3037;0,9497;1,037
13.913221352;0,2858;0,3061;0,9546;1,042
13.913543227;0,2859;0,3099;0,9596;1,048
13.91388281;0,2866;0,3114;0,9639;1,053
13.914765102;0,2860;0,3136;0,9650;1,054
13.915388018;0,2843;0,3142;0,9662;1,055
13.915814581;0,2817;0,3158;0,9657;1,054
13.918207289;0,2791;0,3155;0,9681;1,056
13.923528123;0,2763;0,3137;0,9740;1,060
13.924913539;0,2733;0,3124;0,9853;1,069
13.927893748;0,2697;0,3129;0,9953;1,078
13.933030206;0,2682;0,3124;1,0067;1,088
13.938116143;0,2700;0,3141;1,0163;1,097
13.939595831;0,2699;0,3136;1,0264;1,107
13.943906768;0,2706;0,3139;1,0344;1,114
13.947803643;0,2691;0,3149;1,0460;1,125
13.956549477;0,2685;0,3141;1,0560;1,134
13.957108852;0,2665;0,3120;1,0621;1,139
13.959858331;0,2655;0,3111;1,0646;1,140
13.964265102;0,2620;0,3121;1,0632;1,139
13.971061977;0,2585;0,3142;1,0632;1,138
13.973248435;0,2535;0,3149;1,0662;1,140
13.97558281;0,2462;0,3187;1,0745;1,147
13.979533852;0,2375;0,3228;1,0842;1,156
13.983511977;0,2262;0,3252;1,0904;1,160
13.987766143;0,2162;0,3280;1,0877;1,156
13.99252656;0,2061;0,3293;1,0790;1,147
13.996232289;0,1954;0,3318;1,0695;1,137
13.999641664;0,1861;0,3344;1,0605;1,127
14.008342706;0,1823;0,3401;1,0545;1,123
14.009459893;0,1813;0,3445;1,0544;1,124
14.011390102;0,1826;0,3488;1,0616;1,132
14.015592706;0,1833;0,3563;1,0763;1,149
14.038028123;0,1860;0,3618;1,0905;1,164
