time;gFx;gFy;gFz;TgF
0.001748959;0,0102;0,2192;0,7215;0,754
0.002147917;0,0158;0,2184;0,7346;0,767
0.003365104;0,0213;0,2179;0,7497;0,781
0.008609375;0,0271;0,2182;0,7636;0,795
0.011246354;0,0339;0,2192;0,7764;0,807
0.015297396;0,0384;0,2183;0,7788;0,810
0.020319271;0,0398;0,2129;0,7741;0,804
0.031761979;0,0345;0,2041;0,7606;0,788
0.032410417;0,0262;0,1989;0,7520;0,778
0.032711459;0,0136;0,1914;0,7437;0,768
0.035310938;0,0096;0,1899;0,7378;0,762
0.040669271;-0,0012;0,1910;0,7396;0,764
0.043305208;-0,0180;0,1964;0,7424;0,768
0.049310417;-0,0218;0,2061;0,7408;0,769
0.051030729;-0,0309;0,2102;0,7297;0,760
0.057976042;-0,0474;0,2041;0,7187;0,749
0.059082813;-0,0624;0,1962;0,7190;0,748
0.063060938;-0,0660;0,1909;0,7254;0,753
0.067109375;-0,0693;0,1838;0,7373;0,763
0.071120313;-0,0834;0,1742;0,7587;0,783
0.074965104;-0,0906;0,1702;0,7852;0,809
0.078782292;-0,0799;0,1758;0,8185;0,841
0.082794271;-0,0550;0,1824;0,8551;0,876
0.086798438;-0,0399;0,1932;0,8639;0,886
0.09480625;-0,0281;0,2037;0,8922;0,916
0.095221354;-0,0084;0,1871;0,9387;0,957
0.098606771;-0,0104;0,1971;0,9333;0,954
0.102632292;-0,0007;0,2186;0,9590;0,984
0.106826563;0,0305;0,2242;0,9824;1,008
0.110444792;0,0485;0,2239;0,9767;1,003
0.114589583;0,0404;0,2160;0,9637;0,988
0.119874479;0,0270;0,2087;0,9598;0,983
0.123699479;0,0120;0,2150;0,9707;0,994
0.128525521;-0,0021;0,2053;0,9840;1,005
0.130427604;-0,0239;0,1965;0,9908;1,010
0.137554167;-0,0205;0,1965;0,9857;1,005
0.138146354;-0,0110;0,2018;0,9745;0,995
0.142530729;-0,0231;0,2020;0,9674;0,989
0.146260938;-0,0412;0,1942;0,9614;0,982
0.150205729;-0,0409;0,1909;0,9646;0,984
0.155002604;-0,0342;0,1957;0,9819;1,002
0.161145833;-0,0212;0,1979;1,0101;1,030
0.162143229;-0,0174;0,1940;1,0475;1,065
0.166065625;-0,0210;0,1844;1,0766;1,093
0.170256771;-0,0235;0,1737;1,0965;1,110
0.174309896;-0,0170;0,1706;1,1000;1,113
0.178116146;-0,0085;0,1687;1,0963;1,109
0.182204688;0,0058;0,1774;1,0847;1,099
0.186059896;0,0312;0,1963;1,0705;1,089
0.191124479;0,0498;0,2140;1,0679;1,090
0.194021354;0,0582;0,2304;1,0783;1,104
0.198110417;0,0665;0,2544;1,0950;1,126
0.202944792;0,0680;0,2754;1,1080;1,144
0.210188021;0,0616;0,2923;1,1165;1,156
0.210698438;0,0319;0,2873;1,1378;1,174
0.216279167;-0,0057;0,2648;1,1769;1,206
0.217929167;-0,0433;0,2117;1,2419;1,261
0.222615104;-0,0787;0,1542;1,3163;1,328
0.226038542;-0,1234;0,0998;1,4050;1,414
0.231572917;-0,1579;0,0516;1,4737;1,483
0.235195313;-0,1842;0,0171;1,5228;1,534
0.238066667;-0,2048;-0,0024;1,5373;1,551
0.242021875;-0,2201;-0,0081;1,5334;1,549
0.246593229;-0,2281;0,0002;1,5028;1,520
0.250238542;-0,2379;0,0126;1,4517;1,471
0.254128125;-0,2466;0,0353;1,3943;1,416
0.257359896;-0,2324;0,0754;1,3499;1,372
0.261517708;-0,2291;0,1070;1,3250;1,349
0.265495313;-0,2316;0,1268;1,3057;1,332
0.270203646;-0,2337;0,1349;1,2930;1,321
0.273602604;-0,2342;0,1306;1,2886;1,316
0.277679167;-0,2332;0,1196;1,2851;1,312
0.281296875;-0,2267;0,1031;1,2814;1,305
0.285356771;-0,2181;0,0847;1,2877;1,309
0.291802083;-0,2015;0,0659;1,3001;1,317
0.296006771;-0,1933;0,0526;1,3032;1,318
0.297264063;-0,1881;0,0449;1,2995;1,314
0.301383333;-0,1777;0,0436;1,2831;1,296
0.318708854;-0,1715;0,0457;1,2621;1,274
0.320235417;-0,1720;0,0479;1,2329;1,246
0.320474479;-0,1713;0,0510;1,2068;1,220
0.320669271;-0,1781;0,0545;1,2012;1,216
0.321359375;-0,1615;0,0464;1,1747;1,187
0.332010938;-0,1644;0,0547;1,1809;1,194
0.333941146;-0,1738;0,1005;1,2056;1,222
0.334390625;-0,1945;0,1279;1,1972;1,220
0.337955208;-0,2302;0,1250;1,1565;1,186
0.343922396;-0,2551;0,1081;1,1187;1,153
0.344513542;-0,2737;0,0803;1,0668;1,104
0.348703646;-0,2824;0,0537;1,0290;1,068
0.353023438;-0,2820;0,0207;1,0130;1,052
0.357739583;-0,2872;-0,0137;0,9908;1,032
0.376891146;-0,2837;0,0086;0,9622;1,003
0.377365625;-0,2416;0,0325;0,9686;0,999
0.377544792;-0,2007;0,0572;0,9636;0,986
0.377682292;-0,1898;0,0544;0,9663;0,986
0.377814583;-0,1971;0,0395;0,9521;0,973
0.382410938;-0,1996;0,0352;0,9400;0,962
0.38461875;-0,1896;0,0366;0,9583;0,978
0.408907292;-0,1585;0,0427;0,9583;0,972
0.409661458;-0,1512;0,0433;0,9557;0,969
0.409847917;-0,1652;0,0421;0,9933;1,008
0.409968229;-0,1709;0,0313;1,0271;1,042
0.410102604;-0,1819;0,0282;1,0189;1,035
0.410218229;-0,1921;0,0350;0,9762;0,996
0.414105729;-0,1908;0,0454;0,9378;0,958
0.416619271;-0,1886;0,0516;0,9218;0,942
0.422035417;-0,2082;0,0554;0,9324;0,957
0.428524479;-0,2317;0,0539;0,9558;0,985
0.429546354;-0,2443;0,0519;0,9712;1,003
0.432446875;-0,2491;0,0484;0,9683;1,001
0.436504167;-0,2465;0,0440;0,9619;0,994
0.444325521;-0,2118;0,0501;0,9324;0,957
0.444840625;-0,1745;0,0582;0,8867;0,906
0.448214583;-0,1553;0,0625;0,8382;0,855
0.461035417;-0,1371;0,0768;0,8093;0,824
0.461547396;-0,1094;0,1092;0,7995;0,814
0.461694792;-0,0918;0,1390;0,8039;0,821
0.464246354;-0,0836;0,1576;0,8135;0,833
0.467916146;-0,0662;0,1745;0,8241;0,845
0.474589063;-0,0492;0,1803;0,8262;0,847
0.476270833;-0,0443;0,1836;0,8367;0,858
0.479769792;-0,0407;0,1859;0,8455;0,867
0.483750521;-0,0362;0,1876;0,8466;0,868
0.491978646;-0,0291;0,1919;0,8379;0,860
0.492686979;-0,0160;0,1938;0,8185;0,841
0.495743229;-0,0050;0,1996;0,8058;0,830
0.499773438;0,0041;0,1975;0,8065;0,830
0.503695833;0,0046;0,1872;0,8097;0,831
0.511227083;0,0047;0,1749;0,8109;0,830
0.512453646;0,0072;0,1721;0,8149;0,833
0.516181771;0,0094;0,1763;0,8218;0,841
0.519577604;0,0123;0,1858;0,8289;0,850
0.52971875;0,0105;0,1962;0,8290;0,852
0.530443229;0,0087;0,2021;0,8185;0,843
0.533713542;0,0133;0,1911;0,7866;0,810
0.535353125;0,0111;0,1784;0,7597;0,780
0.545633333;0,0097;0,1729;0,7479;0,768
0.546540625;0,0081;0,1690;0,7588;0,777
0.547301563;0,0065;0,1818;0,8249;0,845
0.55219375;0,0107;0,1934;0,8134;0,836
0.557999479;0,0136;0,1855;0,7267;0,750
0.561478646;0,0125;0,1681;0,6501;0,672
0.563211458;0,0096;0,1608;0,6283;0,649
0.566983854;0,0019;0,1710;0,6303;0,653
0.571451563;-0,0117;0,1883;0,6367;0,664
0.57521875;-0,0295;0,2005;0,6311;0,663
0.579114063;-0,0428;0,2162;0,6159;0,654
0.583097396;-0,0478;0,2412;0,6010;0,649
0.587067188;-0,0526;0,2644;0,6030;0,661
0.591414583;-0,0642;0,2870;0,6157;0,682
0.595060417;-0,0807;0,3077;0,6409;0,715
0.599098438;-0,0952;0,3234;0,6463;0,729
0.6031875;-0,1042;0,3364;0,6523;0,741
0.607654167;-0,1102;0,3515;0,6561;0,752
0.614288021;-0,1147;0,3641;0,6602;0,763
0.614991667;-0,1239;0,3705;0,6660;0,772
0.618796354;-0,1285;0,3656;0,6737;0,777
0.631300521;-0,1235;0,3409;0,6838;0,774
0.632125521;-0,1085;0,3031;0,6905;0,762
0.632464583;-0,0822;0,2563;0,6966;0,747
0.635219271;-0,0671;0,2195;0,7027;0,739
0.641070833;-0,0578;0,1986;0,7089;0,738
0.642953125;-0,0393;0,1866;0,7183;0,743
0.646763542;-0,0291;0,1855;0,7361;0,760
0.651955729;-0,0266;0,1945;0,7661;0,791
0.660720833;-0,0208;0,2067;0,7864;0,813
0.661883333;-0,0112;0,2138;0,7902;0,819
0.662704688;0,0072;0,2121;0,7930;0,821
0.666589583;0,0198;0,2055;0,7857;0,812
0.670596354;0,0168;0,2082;0,7777;0,805
0.675753125;0,0143;0,2204;0,7665;0,798
0.680642188;0,0199;0,2470;0,7886;0,827
0.682269792;0,0217;0,2699;0,8206;0,864
0.686257813;0,0098;0,2835;0,8494;0,895
0.692379167;-0,0056;0,2859;0,8628;0,909
0.694174479;-0,0209;0,2891;0,8728;0,920
0.698118229;-0,0291;0,2992;0,8843;0,934
0.702615104;-0,0253;0,3088;0,8832;0,936
0.706722917;-0,0181;0,3158;0,8781;0,933
0.710304167;-0,0068;0,3172;0,8761;0,932
0.714008854;0,0001;0,3152;0,8722;0,927
0.7180625;0,0101;0,3118;0,8667;0,921
0.723202604;0,0187;0,2920;0,8549;0,904
0.726115104;0,0060;0,3085;0,8442;0,899
0.729974479;-0,0150;0,3377;0,8490;0,914
0.733942708;0,0005;0,3574;0,8446;0,917
0.738341146;0,0242;0,3615;0,8258;0,902
0.741969271;0,0267;0,3612;0,8335;0,909
0.745867708;0,0165;0,3467;0,8506;0,919
0.7501375;0,0349;0,3594;0,8820;0,953
0.754133854;0,0896;0,3556;0,9292;0,999
0.760515104;0,1023;0,3610;0,9157;0,990
0.761779167;0,0831;0,3654;0,9023;0,977
0.765834896;0,0932;0,3660;0,9133;0,988
0.779611979;0,1160;0,3582;0,9219;0,996
0.780902083;0,1220;0,3604;0,9226;0,998
0.781261458;0,1250;0,3668;0,9444;1,021
0.7816125;0,1319;0,3832;0,9753;1,056
0.7880625;0,1423;0,3980;0,9992;1,085
0.790810938;0,1646;0,4241;1,0396;1,135
0.793604167;0,1866;0,4447;1,0524;1,158
0.799021354;0,2058;0,4602;1,0758;1,188
0.801558333;0,2286;0,4696;1,0983;1,216
0.808640625;0,2584;0,4746;1,1239;1,247
0.809713542;0,2695;0,4731;1,1533;1,275
0.813970313;0,2806;0,4637;1,1890;1,307
0.819294792;0,3003;0,4416;1,2140;1,326
0.824254167;0,3152;0,4121;1,2320;1,337
0.825469271;0,3103;0,3933;1,2588;1,355
0.829201563;0,2921;0,3783;1,2938;1,379
0.833167708;0,2860;0,3646;1,3161;1,395
0.8374375;0,2685;0,3684;1,3592;1,434
0.840997396;0,2694;0,3639;1,3848;1,457
0.845013542;0,2513;0,3700;1,4095;1,479
0.851592708;0,2359;0,3775;1,4350;1,502
0.85298125;0,2421;0,3718;1,4389;1,506
0.859141667;0,2491;0,3592;1,4347;1,500
0.861021875;0,2399;0,3410;1,4408;1,500
0.864834896;0,2137;0,3175;1,4639;1,513
0.868944792;0,1886;0,2967;1,5001;1,541
0.872915625;0,1622;0,2745;1,5449;1,577
0.876760938;0,1323;0,2401;1,6034;1,627
0.880715104;0,1075;0,2043;1,6535;1,669
0.885111979;0,0798;0,1610;1,7070;1,716
0.890986458;0,0588;0,1260;1,7485;1,754
0.892944271;0,0421;0,0945;1,7870;1,790
0.896741146;0,0326;0,0601;1,8219;1,823
0.90185;0,0259;0,0380;1,8435;1,844
0.916745833;0,0242;0,0225;1,8601;1,860
0.917347396;0,0245;0,0088;1,8678;1,868
0.917644792;0,0288;0,0011;1,8624;1,863
0.917892188;0,0361;-0,0029;1,8451;1,845
0.920661458;0,0568;0,0001;1,8157;1,817
0.928583333;0,0851;0,0124;1,7878;1,790
0.930721875;0,1193;0,0276;1,7550;1,759
0.932535417;0,1549;0,0478;1,7066;1,714
0.936363542;0,1797;0,0637;1,6544;1,665
0.949154688;0,1988;0,0750;1,5875;1,602
0.95004375;0,2142;0,0869;1,5029;1,521
0.950392708;0,2216;0,0983;1,4300;1,450
0.952511458;0,2231;0,1089;1,3585;1,381
0.962923958;0,2202;0,1237;1,2840;1,309
0.963682813;0,2165;0,1318;1,2233;1,249
0.964422917;0,2175;0,1405;1,1685;1,197
0.975284375;0,2118;0,1442;1,1132;1,142
0.976989583;0,2060;0,1443;1,0739;1,103
0.977265625;0,2028;0,1454;1,0419;1,071
0.980557292;0,2052;0,1477;0,9986;1,030
0.983990625;0,2043;0,1482;0,9629;0,995
0.991465104;0,2023;0,1496;0,9289;0,962
0.992070833;0,1966;0,1491;0,8977;0,931
0.996806771;0,2012;0,1444;0,8694;0,904
1.000008333;0,2036;0,1417;0,8489;0,884
1.00620625;0,1902;0,1400;0,8381;0,871
1.010323958;0,1814;0,1412;0,8434;0,874
1.011839583;0,1775;0,1378;0,8517;0,881
1.015796354;0,1763;0,1317;0,8487;0,877
1.019753646;0,1697;0,1220;0,8489;0,874
1.025522917;0,1599;0,1110;0,8514;0,873
1.027795833;0,1492;0,1007;0,8561;0,875
1.031683854;0,1398;0,0936;0,8628;0,879
1.035989583;0,1392;0,0842;0,8690;0,884
1.043599479;0,1285;0,0750;0,8744;0,887
1.044333333;0,1167;0,0665;0,8739;0,884
1.048390625;0,1064;0,0600;0,8749;0,883
1.051627083;0,1031;0,0539;0,8672;0,875
1.0672375;0,0987;0,0507;0,8547;0,862
1.068015625;0,0994;0,0473;0,8388;0,846
1.068389583;0,0906;0,0510;0,8196;0,826
1.069263021;0,0810;0,0530;0,8020;0,808
1.073942188;0,0746;0,0573;0,7864;0,792
1.075284896;0,0695;0,0655;0,7599;0,766
1.079509375;0,0650;0,0730;0,7294;0,736
1.085358333;0,0625;0,0867;0,7041;0,712
1.092576042;0,0658;0,1024;0,6749;0,686
1.093604688;0,0687;0,1165;0,6538;0,668
1.095450521;0,0664;0,1286;0,6229;0,639
1.099623958;0,0635;0,1355;0,5997;0,618
1.104357813;0,0648;0,1434;0,5817;0,603
1.109040104;0,0684;0,1529;0,5701;0,594
1.111538542;0,0686;0,1587;0,5618;0,588
1.115817188;0,0612;0,1658;0,5626;0,590
1.11974375;0,0519;0,1725;0,5616;0,590
1.127115625;0,0472;0,1763;0,5586;0,588
1.128218229;0,0423;0,1772;0,5500;0,579
1.131177604;0,0342;0,1803;0,5410;0,571
1.136452604;0,0287;0,1843;0,5352;0,567
1.144829687;0,0288;0,1915;0,5320;0,566
1.146226042;0,0340;0,2050;0,5409;0,579
1.147194271;0,0397;0,2184;0,5562;0,599
1.152773958;0,0411;0,2298;0,5761;0,622
1.161923437;0,0415;0,2352;0,5930;0,639
1.162525521;0,0447;0,2361;0,6054;0,651
1.163758333;0,0463;0,2357;0,6198;0,665
1.170358854;0,0474;0,2383;0,6370;0,682
1.175483333;0,0480;0,2422;0,6603;0,705
1.176841667;0,0486;0,2459;0,6774;0,722
1.178984896;0,0501;0,2455;0,7035;0,747
1.183128125;0,0531;0,2456;0,7270;0,769
1.191258854;0,0570;0,2442;0,7491;0,790
1.192608854;0,0600;0,2453;0,7673;0,808
1.194957812;0,0636;0,2499;0,7787;0,820
1.199157812;0,0686;0,2583;0,7836;0,828
1.202930729;0,0742;0,2722;0,7872;0,836
1.212047396;0,0822;0,2841;0,7899;0,843
1.213651562;0,0923;0,2967;0,7916;0,850
1.214632292;0,0955;0,3099;0,7956;0,859
1.218584375;0,0963;0,3149;0,7968;0,862
1.228444792;0,0921;0,3187;0,7943;0,861
1.229905208;0,0826;0,3221;0,7906;0,858
1.230445312;0,0714;0,3219;0,7880;0,854
1.235451562;0,0561;0,3214;0,7831;0,848
1.240195312;0,0414;0,3190;0,7789;0,843
1.242331771;0,0273;0,3168;0,7788;0,841
1.248395312;0,0118;0,3152;0,7825;0,844
1.250721354;-0,0093;0,3122;0,7918;0,851
1.256877083;-0,0249;0,3098;0,8033;0,861
1.260432292;-0,0333;0,3084;0,8123;0,870
1.262321354;-0,0310;0,3106;0,8255;0,883
1.26645625;-0,0202;0,3185;0,8393;0,898
1.272477604;-0,0090;0,3285;0,8585;0,919
1.273984375;0,0001;0,3415;0,8892;0,952
1.277965104;0,0003;0,3478;0,9149;0,979
1.282076042;0,0020;0,3503;0,9384;1,002
1.286025;0,0054;0,3464;0,9606;1,021
1.290640104;0,0039;0,3446;0,9829;1,042
1.293976042;-0,0028;0,3459;1,0076;1,065
1.297923958;-0,0047;0,3462;1,0279;1,085
1.302263021;-0,0084;0,3449;1,0406;1,096
1.306378125;-0,0090;0,3427;1,0546;1,109
1.309901042;-0,0044;0,3456;1,0656;1,120
1.3137625;0,0035;0,3532;1,0779;1,134
1.317609375;0,0109;0,3691;1,0895;1,150
1.323084896;0,0098;0,3844;1,0975;1,163
1.328136458;0,0046;0,3997;1,0982;1,169
1.329571354;-0,0075;0,4096;1,0898;1,164
1.3350625;-0,0159;0,4148;1,0752;1,153
1.355671875;-0,0201;0,4183;1,0546;1,135
1.357261979;-0,0210;0,4271;1,0335;1,119
1.358042187;-0,0248;0,4386;1,0237;1,114
1.35853125;-0,0254;0,4472;1,0204;1,114
1.359135937;-0,0249;0,4551;1,0270;1,124
1.359825521;-0,0290;0,4602;1,0375;1,135
1.36158125;-0,0354;0,4605;1,0484;1,146
1.365397917;-0,0396;0,4595;1,0589;1,155
1.372109896;-0,0431;0,4572;1,0688;1,163
1.375219792;-0,0481;0,4554;1,0823;1,175
1.377428646;-0,0552;0,4553;1,1093;1,200
1.383495312;-0,0670;0,4563;1,1398;1,230
1.385323437;-0,0777;0,4529;1,1687;1,256
1.390444271;-0,0914;0,4464;1,2028;1,286
1.393363542;-0,1060;0,4424;1,2278;1,309
1.397263021;-0,1220;0,4379;1,2477;1,328
1.401393229;-0,1409;0,4329;1,2609;1,341
1.407171875;-0,1537;0,4256;1,2609;1,340
1.409299479;-0,1644;0,4256;1,2609;1,341
1.413013542;-0,1685;0,4266;1,2593;1,340
1.417388021;-0,1682;0,4263;1,2517;1,333
1.421119271;-0,1604;0,4250;1,2368;1,318
1.425008854;-0,1528;0,4243;1,2168;1,298
1.428891667;-0,1449;0,4288;1,2015;1,284
1.433979167;-0,1379;0,4374;1,1906;1,276
1.437467708;-0,1301;0,4523;1,1822;1,272
1.440865104;-0,1305;0,4638;1,1782;1,273
1.445020312;-0,1306;0,4700;1,1713;1,269
1.44895;-0,1374;0,4759;1,1687;1,269
1.452964583;-0,1394;0,4741;1,1661;1,266
1.456820833;-0,1413;0,4634;1,1700;1,266
1.460961979;-0,1430;0,4493;1,1810;1,272
1.464871354;-0,1437;0,4289;1,1992;1,282
1.468951562;-0,1428;0,4071;1,2232;1,297
1.473721875;-0,1413;0,3816;1,2546;1,319
1.476593229;-0,1408;0,3577;1,2854;1,342
1.488739583;-0,1446;0,3352;1,3148;1,365
1.48961875;-0,1498;0,3096;1,3466;1,390
1.489919271;-0,1564;0,2899;1,3658;1,405
1.492780729;-0,1607;0,2723;1,3768;1,413
1.496391667;-0,1588;0,2577;1,3787;1,412
1.503792708;-0,1536;0,2508;1,3695;1,401
1.504395833;-0,1519;0,2462;1,3478;1,379
1.508331771;-0,1539;0,2444;1,3187;1,350
1.512355208;-0,1543;0,2424;1,2819;1,314
1.518555729;-0,1550;0,2441;1,2299;1,263
1.521041146;-0,1538;0,2472;1,1814;1,217
1.524410937;-0,1505;0,2514;1,1328;1,170
1.528528646;-0,1479;0,2571;1,0736;1,114
1.532347917;-0,1418;0,2646;1,0234;1,067
1.537228125;-0,1321;0,2726;0,9770;1,023
1.539996354;-0,1250;0,2785;0,9234;0,973
1.545466667;-0,1218;0,2801;0,8802;0,932
1.548011458;-0,1229;0,2793;0,8427;0,896
1.551918229;-0,1250;0,2762;0,8073;0,862
1.55656875;-0,1257;0,2693;0,7841;0,839
1.559867708;-0,1265;0,2589;0,7632;0,816
1.5659625;-0,1331;0,2513;0,7542;0,806
1.567859375;-0,1369;0,2441;0,7500;0,801
1.572124479;-0,1410;0,2375;0,7502;0,799
1.576205729;-0,1373;0,2284;0,7420;0,788
1.580239062;-0,1364;0,2220;0,7340;0,779
1.583601562;-0,1310;0,2177;0,7212;0,765
1.589690104;-0,1234;0,2125;0,7092;0,751
1.591788542;-0,1126;0,2097;0,6995;0,739
1.596956771;-0,1005;0,2100;0,6934;0,731
1.600876042;-0,0905;0,2122;0,6927;0,730
1.604379167;-0,0790;0,2156;0,6924;0,730
1.607875521;-0,0643;0,2216;0,6925;0,730
1.611591667;-0,0473;0,2322;0,6932;0,733
1.617117187;-0,0291;0,2401;0,6948;0,736
1.621340625;-0,0115;0,2472;0,6939;0,737
1.624288542;0,0091;0,2575;0,6955;0,742
1.627565625;0,0230;0,2646;0,6955;0,745
1.631710937;0,0368;0,2716;0,6905;0,743
1.635529687;0,0485;0,2790;0,6803;0,737
1.639355729;0,0581;0,2858;0,6689;0,730
1.64586875;0,0636;0,2934;0,6579;0,723
1.647509375;0,0704;0,3005;0,6425;0,713
1.651297396;0,0709;0,3070;0,6313;0,706
1.659698437;0,0722;0,3120;0,6207;0,698
1.660622396;0,0762;0,3181;0,6071;0,690
1.663400521;0,0814;0,3242;0,5961;0,683
1.667484375;0,0861;0,3324;0,5841;0,678
1.673357292;0,0863;0,3397;0,5690;0,668
1.676254167;0,0834;0,3446;0,5553;0,659
1.679823437;0,0754;0,3497;0,5407;0,648
1.683582812;0,0690;0,3507;0,5294;0,639
1.687569271;0,0642;0,3510;0,5181;0,629
1.691098958;0,0581;0,3502;0,5080;0,620
1.694927083;0,0520;0,3503;0,4986;0,612
1.699288542;0,0493;0,3503;0,4960;0,609
1.704013021;0,0465;0,3518;0,4962;0,610
1.706885937;0,0467;0,3536;0,4991;0,613
1.710851042;0,0469;0,3544;0,5045;0,618
1.714805208;0,0515;0,3560;0,5128;0,626
1.718729687;0,0555;0,3578;0,5227;0,636
1.724932292;0,0627;0,3593;0,5336;0,646
1.727783854;0,0679;0,3631;0,5482;0,661
1.730779687;0,0744;0,3683;0,5648;0,678
1.734889583;0,0819;0,3729;0,5894;0,702
1.739446354;0,0927;0,3798;0,6184;0,732
1.742604167;0,0983;0,3823;0,6415;0,753
1.747096875;0,1078;0,3831;0,6619;0,772
1.750563021;0,1930;0,3830;0,8631;0,964
1.754808854;0,4310;0,3719;1,1441;1,278
1.75875;0,6118;0,3648;1,0715;1,287
1.762621354;0,2465;0,4552;1,0181;1,142
1.767392708;0,1779;0,5006;0,8842;1,032
1.773166667;0,2367;0,5156;0,8189;0,996
1.774613021;0,2152;0,4921;0,8440;1,000
1.778345312;0,1219;0,4361;0,8659;0,977
1.783371875;0,0577;0,3722;0,8571;0,936
1.7869;0,0304;0,3109;0,8700;0,924
1.790442187;0,0208;0,2808;0,9037;0,947
1.794516667;0,0043;0,2681;0,9434;0,981
1.798193229;-0,0234;0,2675;0,9815;1,018
1.804475;-0,0402;0,2716;1,0018;1,039
1.8068125;-0,0554;0,2744;1,0171;1,055
1.810310417;-0,0590;0,2742;1,0182;1,056
1.814;-0,0548;0,2738;1,0055;1,044
1.818081771;-0,0424;0,2732;0,9814;1,020
1.823503125;-0,0281;0,2781;0,9480;0,988
1.826038021;-0,0205;0,2857;0,9272;0,970
1.830024479;-0,0197;0,2951;0,9191;0,966
1.833861458;-0,0145;0,3043;0,9111;0,961
1.84109375;0,0092;0,3150;0,9095;0,963
1.841759375;0,0417;0,3283;0,9186;0,976
1.845768229;0,0798;0,3454;0,9269;0,992
1.84996875;0,1063;0,3656;0,9283;1,003
1.853832292;0,1246;0,3873;0,9520;1,035
1.857753125;0,1448;0,4111;0,9891;1,081
1.864164583;0,1589;0,4269;1,0151;1,113
1.865650521;0,1660;0,4407;1,0228;1,126
1.871548958;0,1673;0,4490;1,0112;1,119
1.873571875;0,1692;0,4554;0,9911;1,104
1.877801042;0,1748;0,4609;0,9650;1,084
1.883709896;0,1889;0,4649;0,9327;1,059
1.885404167;0,2075;0,4708;0,9069;1,043
1.905056771;0,2212;0,4724;0,8960;1,037
1.90675625;0,2331;0,4719;0,9047;1,047
1.907042708;0,2506;0,4729;0,9224;1,066
1.907718229;0,2746;0,4813;0,9577;1,106
1.907994271;0,2947;0,4991;0,9966;1,153
1.910943229;0,3045;0,5232;1,0287;1,194
1.913240625;0,3085;0,5537;1,0395;1,217
1.918328646;0,3103;0,5820;1,0270;1,221
1.921652083;0,3081;0,6029;0,9999;1,208
1.92558125;0,3003;0,6230;0,9628;1,185
1.929341667;0,2947;0,6230;0,9241;1,153
1.933489583;0,3032;0,6104;0,8930;1,123
1.937471354;0,3223;0,5874;0,8778;1,104
1.941384896;0,3357;0,5683;0,8919;1,110
1.945370312;0,3618;0,5645;0,9347;1,150
1.948968229;0,3758;0,5627;0,9970;1,205
1.954559375;0,3914;0,5718;1,0542;1,262
1.956943229;0,4078;0,5850;1,1021;1,313
1.963527604;0,4215;0,5872;1,1466;1,355
1.966779167;0,4239;0,5828;1,1703;1,374
1.970446354;0,4142;0,5688;1,1857;1,379
1.973363542;0,4120;0,5476;1,1998;1,382
1.976907812;0,4155;0,5263;1,2008;1,375
1.980996354;0,4229;0,4991;1,2005;1,367
1.987600521;0,4445;0,4697;1,2202;1,381
1.988977604;0,4670;0,4480;1,2612;1,418
1.993221354;0,4843;0,4312;1,3229;1,473
1.99753125;0,5054;0,4118;1,3992;1,544
2.0011875;0,5236;0,3897;1,4609;1,600
2.004729167;0,5315;0,3738;1,5167;1,650
2.011644792;0,5358;0,3614;1,5666;1,695
2.01303125;0,5435;0,3557;1,5838;1,712
2.016627604;0,5482;0,3530;1,5816;1,711
2.023715625;0,5490;0,3510;1,5573;1,688
2.025405208;0,5526;0,3507;1,5241;1,659
2.028902604;0,5561;0,3474;1,4772;1,616
2.032904167;0,5409;0,3383;1,4258;1,562
2.047011979;0,5250;0,3279;1,3808;1,513
2.049073437;0,5082;0,3193;1,3459;1,474
2.050344271;0,4766;0,3162;1,3164;1,435
2.054580208;0,4465;0,3130;1,2965;1,406
2.055526562;0,4214;0,3041;1,2613;1,364
2.058059896;0,3824;0,2818;1,2073;1,297
2.062480208;0,3523;0,2650;1,1640;1,245
2.064151042;0,3213;0,2504;1,1074;1,180
2.07489375;0,2868;0,2448;1,0367;1,103
2.075985937;0,2656;0,2471;0,9903;1,055
2.076686458;0,2537;0,2506;0,9576;1,022
2.080004167;0,2474;0,2473;0,9339;0,997
2.094636458;0,2411;0,2375;0,9208;0,981
2.096264062;0,2438;0,2290;0,9119;0,971
2.096550521;0,2513;0,2255;0,9063;0,967
2.096765104;0,2642;0,2329;0,9110;0,977
2.101190104;0,2779;0,2453;0,9244;0,996
2.111621875;0,2891;0,2594;0,9419;1,019
2.112373958;0,2981;0,2660;0,9507;1,031
2.114108854;0,3046;0,2664;0,9571;1,039
2.116674479;0,3094;0,2661;0,9580;1,041
2.122870833;0,3044;0,2597;0,9627;1,043
2.125355729;0,2906;0,2535;0,9671;1,041
2.128194792;0,2618;0,2373;0,9795;1,041
2.131793229;0,2420;0,2334;0,9659;1,023
2.140063542;0,2263;0,2345;0,9410;0,996
2.1413;0,2169;0,2412;0,9090;0,965
2.143617187;0,2109;0,2530;0,8706;0,931
2.148115104;0,2038;0,2681;0,8231;0,889
2.153642187;0,1940;0,2748;0,7855;0,854
2.156510417;0,1777;0,2717;0,7420;0,810
2.159946354;0,1518;0,2638;0,6885;0,753
2.166571875;0,1306;0,2531;0,6431;0,703
2.167158854;0,1102;0,2460;0,6031;0,661
2.17245625;0,0931;0,2411;0,5638;0,620
2.175280729;0,0840;0,2416;0,5375;0,595
